TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
PGMN3;11,37;;38,52;2,55;0,88;31,30;5,08;1,88;14,24;15,25;1,00;0,18;0,72;3,93;-1,97;1,67;6,63;2,28;12,33;0,34;0,66;1,21;8,17;25,42;13.347.311,84;4,45;0,30;0,17;5.063.541.917,42
PINE3;0,00;;0,00;0,00;0,00;20,27;-11,41;-8,79;0,00;-2,80;;;0,00;0,00;0,00;0,64;-8,11;-0,42;;0,05;0,95;0,05;4,73;;;5,06;-0,41;0,00;222.094.561,32
PINE4;3,05;;-7,43;0,60;0,03;20,27;-11,41;-8,79;-5,73;-2,80;;;0,65;-0,21;-0,04;0,64;-8,11;-0,42;;0,05;0,95;0,05;4,73;;2.622.836,24;5,06;-0,41;0,35;222.094.561,32
PLAS3;16,32;;-1,94;-1,00;0,33;1,15;-18,61;-24,90;-2,60;-4,47;-1,88;;0,48;-1,56;-0,48;0,60;-51,39;-16,81;352,56;-0,33;1,33;0,68;-5,14;;279.558,16;-16,37;-8,41;0,00;202.782.821,76
PLPL3;6,20;3,15;7,85;4,54;1,09;35,67;17,84;15,93;7,01;7,52;0,51;0,33;1,25;1,36;-37,52;5,68;57,76;13,83;24,53;0,24;0,76;0,87;;;11.383.681,04;1,37;0,79;0,11;1.266.387.200,00
PMAM3;15,43;;-0,96;-1,13;0,18;1,42;-6,18;-14,80;-2,31;-12,81;-10,51;;0,14;-0,27;-0,31;0,38;-116,86;-18,89;-11,39;-0,16;1,16;1,28;-4,39;;7.619.045,28;-13,68;-15,99;-0,04;673.627.736,48
PNVL3;19,97;0,68;48,91;2,98;1,34;29,77;3,09;2,15;34,00;37,88;3,88;0,34;1,05;4,36;-3,70;1,94;6,09;2,75;5,32;0,45;0,55;1,28;7,26;4,40;17.996.254,80;6,71;0,41;-2,38;3.018.703.080,90
PNVL4;20,01;0,75;48,96;2,98;1,35;29,77;3,09;2,15;34,03;37,88;3,88;0,34;1,05;4,37;-3,71;1,94;6,09;2,75;5,32;0,45;0,55;1,28;7,26;4,40;177.812,20;6,71;0,41;-2,39;3.018.703.080,90
POMO3;3,22;2,80;40,01;1,18;0,51;15,58;2,58;2,17;33,70;47,77;11,86;0,41;0,87;2,15;-1,09;1,81;2,94;1,28;1,45;0,43;0,56;0,59;5,56;0,36;1.669.977,96;2,73;0,08;-0,66;3.208.221.106,36
POMO4;3,55;2,54;44,12;1,30;0,56;15,58;2,58;2,17;37,16;47,77;11,86;0,41;0,96;2,37;-1,20;1,81;2,94;1,28;1,45;0,43;0,56;0,59;5,56;0,36;28.636.641,52;2,73;0,08;-0,73;3.208.221.106,36
POSI3;11,54;2,95;6,75;1,51;0,55;21,33;13,26;9,74;4,96;5,80;0,81;0,24;0,66;1,61;-2,66;1,77;22,33;8,21;13,52;0,37;0,63;0,84;3,53;;108.445.156,68;7,66;1,71;0,01;1.676.076.000,00
POWE3;16,14;0,33;151,98;1,54;1,00;6,92;2,80;0,82;44,58;23,76;-20,82;-0,72;1,25;1,88;-3,87;3,53;1,01;0,66;1,87;0,65;0,35;0,80;;;5.715.283,80;10,50;0,11;-1,72;1.448.822.472,96
PPAR3;14,60;;-18,95;0,02;0,01;;;;-8,78;10,33;19,11;-0,04;;0,45;-0,01;63,26;-0,09;-0,07;-0,20;0,70;0,30;0,00;;;;813,95;-0,77;0,17;1.080.400,00
PPLA11;7,62;;-498,79;3.574,63;18,38;;;;-498,79;-498,79;;;;;-3.574,63;1,00;-716,67;-3,68;;0,01;0,99;0,00;;;37.645,36;0,00;-0,02;5,01;21.504.048,24
PRIO3;20,63;;52,92;3,40;1,94;43,63;48,67;14,66;15,93;15,55;-0,44;-0,09;7,76;10,39;-3,46;1,74;6,42;3,67;13,51;0,57;0,43;0,25;49,72;32,61;244.426.089,56;6,07;0,39;-0,99;18.480.080.978,80
PRNR3;10,04;;-56,59;1,73;1,16;11,68;-6,01;-2,76;-25,99;-24,60;1,42;-0,09;1,56;3,42;-2,62;2,54;-3,06;-2,04;-9,73;0,67;0,33;0,74;;;4.286.178,40;5,79;-0,18;-0,26;391.962.466,43
PSSA3;53,31;4,14;9,81;1,98;0,47;100,00;8,48;9,26;10,72;4,64;-6,07;-1,12;0,91;5,27;-1,43;1,15;20,23;4,79;7,37;0,24;0,76;0,52;3,79;11,08;56.472.791,60;26,86;5,43;0,29;17.121.598.868,80
PTBL3;18,47;2,30;19,34;7,18;1,43;36,89;10,80;10,01;17,93;20,78;2,94;1,18;1,94;24,58;-2,55;1,15;37,11;7,39;10,69;0,20;0,80;0,74;4,66;19,48;54.680.533,04;2,57;0,96;0,10;2.897.425.518,75
PTCA11;0,00;;0,00;0,00;0,00;42,87;6,38;4,04;0,00;4,03;4,03;0,64;0,00;0,00;0,00;1,66;10,13;3,69;6,60;0,36;0,64;0,91;62,04;64,28;;13,54;1,37;0,00;0,00
PTCA3;0,00;;0,00;0,00;0,00;42,87;6,38;4,04;0,00;4,03;4,03;0,64;0,00;0,00;0,00;1,66;10,13;3,69;6,60;0,36;0,64;0,91;62,04;64,28;;13,54;1,37;0,00;0,00
PTNT3;14,53;;26,23;2,38;0,90;16,23;7,77;4,49;15,17;11,76;2,36;0,37;1,18;4,52;-1,85;1,63;9,06;3,43;6,93;0,38;0,53;0,76;1,60;-29,08;255.683,64;6,12;0,55;1,22;432.590.342,24
PTNT4;6,25;;11,28;1,02;0,39;16,23;7,77;4,49;6,52;11,76;2,36;0,37;0,51;1,94;-0,79;1,63;9,06;3,43;6,93;0,38;0,53;0,76;1,60;-29,08;208.978,60;6,12;0,55;0,52;432.590.342,24
QUAL3;27,31;8,42;17,78;4,31;1,77;80,64;32,26;21,32;11,75;12,48;0,73;0,27;3,79;12,48;-2,83;1,60;24,23;9,93;15,54;0,41;0,59;0,47;3,21;10,41;61.842.302,72;6,34;1,54;0,93;7.830.274.940,25
QUSW3;0,00;;0,00;0,00;0,00;30,60;16,80;8,40;0,00;0,33;0,33;0,14;0,00;0,00;0,00;1,19;20,73;9,63;18,55;0,46;0,54;1,15;15,13;6,21;;61,97;12,85;0,00;0,00
QVQP3B;0,00;;0,00;0,00;0,00;;;;0,00;0,50;0,50;-1,09;;0,00;;8,44;-214,93;-189,47;-217,91;0,88;0,12;0,00;;;;0,00;0,00;0,00;0,00
RADL3;24,81;0,47;76,55;9,27;2,90;29,37;4,78;2,58;41,30;42,21;0,91;0,20;1,98;15,95;-6,01;1,54;12,11;3,78;13,82;0,31;0,68;1,47;17,66;7,84;145.224.362,12;2,68;0,32;-2,27;40.620.958.700,00
RAIL3;19,58;;48,93;2,40;0,87;33,19;30,11;10,18;16,54;21,95;5,41;0,78;4,98;10,65;-1,06;1,92;4,90;1,79;6,12;0,36;0,63;0,18;10,92;;164.615.895,48;8,16;0,40;0,89;36.341.512.303,60
RANI3;9,02;2,73;17,61;2,75;1,22;32,92;18,84;11,44;10,70;11,70;1,00;0,26;2,01;3,75;-2,21;3,64;15,60;6,92;11,95;0,44;0,56;0,61;6,30;184,81;17.188.176,28;3,28;0,51;-0,05;2.300.213.305,60
RANI4;5,50;1,06;10,74;1,68;0,74;32,92;18,84;11,44;6,52;11,70;1,00;0,26;1,23;2,28;-1,35;3,64;15,60;6,92;11,95;0,44;0,56;0,61;6,30;184,81;644.391,25;3,28;0,51;-0,03;2.300.213.305,60
RAPT3;12,69;4,78;5,52;2,01;0,46;26,37;20,38;13,03;3,53;5,05;1,36;0,77;0,72;1,60;-1,16;1,93;36,45;8,38;11,72;0,23;0,70;0,64;11,59;;491.626,92;6,31;2,30;0,02;4.579.346.205,54
RAPT4;13,54;4,49;5,88;2,14;0,49;26,37;20,38;13,03;3,76;5,05;1,36;0,77;0,77;1,70;-1,24;1,93;36,45;8,38;11,72;0,23;0,70;0,64;11,59;;58.814.672,36;6,31;2,30;0,02;4.579.346.205,54
RCSL3;6,24;;-79.235,43;-8,05;8,53;18,74;3,60;-0,02;360,71;199,28;-3,07;;13,00;-994,59;-18,63;0,98;-0,01;-0,01;-2,23;-1,06;2,06;0,66;117,05;;9.985.451,00;-0,78;0,00;793,81;264.410.034,12
RCSL4;2,13;;-26.917,30;-2,73;2,90;18,74;3,60;-0,02;122,54;199,28;-3,07;;4,42;-337,87;-6,33;0,98;-0,01;-0,01;-2,23;-1,06;2,06;0,66;117,05;;13.610.376,92;-0,78;0,00;269,67;264.410.034,12
RDNI3;12,10;0,08;46,36;0,85;0,31;23,01;6,91;3,26;21,88;38,51;16,63;0,65;1,51;1,64;-0,51;1,89;1,84;0,67;1,30;0,36;0,63;0,20;-10,68;-15,50;348.854,24;14,17;0,26;0,25;531.365.469,12
RDOR3;70,55;0,40;205,47;10,19;3,04;20,21;13,54;4,47;67,81;72,71;4,90;0,74;9,18;8,30;-5,54;5,33;4,96;1,48;5,35;0,30;0,69;0,33;;;130.847.903,38;6,92;0,34;36,48;141.831.402.785,25
RECV3;20,18;;-388,76;6,20;2,35;37,71;28,72;-5,24;71,00;83,57;12,57;1,10;20,39;-25,03;-2,72;0,59;-1,60;-0,60;3,30;0,38;0,62;0,12;;;15.325.181,08;3,25;-0,05;;5.132.847.406,44
REDE3;7,70;9,22;13,98;4,15;0,78;23,42;18,77;9,76;7,27;9,99;2,72;1,55;1,36;6,54;-1,17;1,55;29,70;5,56;12,24;0,19;0,74;0,57;6,59;23,64;134.335,08;1,85;0,55;0,15;16.270.593.213,54
RENT3;63,30;0,60;36,96;7,42;2,36;31,27;20,13;12,60;23,14;26,48;3,34;1,07;4,66;77,67;-3,15;1,14;20,07;6,40;9,31;0,32;0,68;0,51;21,28;21,10;285.326.284,72;8,54;1,71;0,71;48.018.524.877,70
RLOG3;23,08;;82,76;4,26;0,23;34,71;29,67;1,85;5,17;12,09;6,92;5,71;1,53;1,49;-0,31;2,64;5,15;0,28;5,46;0,05;0,71;0,15;50,58;42,36;105.214.775,75;5,41;0,28;-2,42;10.691.215.482,28
RNEW11;11,54;;8,39;-0,34;0,14;23,98;-40,89;56,44;-11,59;-54,94;-43,36;;4,74;0,69;-0,28;1,75;-4,04;1,72;-4,93;-0,43;1,43;0,03;-29,67;-28,28;1.131.322,00;-33,77;1,37;-0,08;385.882.302,32
RNEW3;4,35;;9,56;-0,39;0,16;23,98;-40,89;56,44;-13,19;-54,94;-43,36;;5,39;0,78;-0,32;1,75;-4,04;1,72;-4,93;-0,43;1,43;0,03;-29,67;-28,28;2.211.939,16;-11,26;0,46;-0,09;385.882.302,32
RNEW4;3,57;;7,84;-0,32;0,13;23,98;-40,89;56,44;-10,83;-54,94;-43,36;;4,43;0,64;-0,26;1,75;-4,04;1,72;-4,93;-0,43;1,43;0,03;-29,67;-28,28;3.876.511,28;-11,26;0,46;-0,07;385.882.302,32
ROMI3;24,87;8,33;11,80;2,19;1,03;31,66;12,38;14,99;14,29;16,47;2,18;0,33;1,77;3,42;-2,62;1,97;18,51;8,69;8,70;0,47;0,53;0,58;9,91;88,47;22.650.490,60;11,37;2,11;0,14;1.835.548.067,66
RPAD3;7,49;;23,05;0,61;0,61;96,15;105.607,69;105.830,77;23,10;24,67;-0,52;-0,01;24.395,01;51,76;-0,62;5,25;2,66;2,65;2,65;1,00;0,00;0,00;-12,49;-8,01;30.131,14;12,22;0,32;-0,67;691.502.737,57
RPAD5;8,97;6,08;27,61;0,73;0,73;96,15;105.607,69;105.830,77;27,66;24,67;-0,52;-0,01;29.215,38;61,98;-0,74;5,25;2,66;2,65;2,65;1,00;0,00;0,00;-12,49;-8,01;24.723,92;12,22;0,32;-0,80;691.502.737,57
RPAD6;6,08;;18,71;0,50;0,50;96,15;105.607,69;105.830,77;18,75;24,67;-0,52;-0,01;19.802,62;42,01;-0,50;5,25;2,66;2,65;2,65;1,00;0,00;0,00;-12,49;-8,01;9.361,67;12,22;0,32;-0,54;691.502.737,57
RPMG3;5,56;;-1,15;-0,12;0,11;-3,50;-20,06;-21,62;-1,24;-1,24;0,00;;0,25;-0,13;-1,56;0,53;-10,30;-9,68;9,55;-0,94;1,94;0,45;16,06;;1.844.646,44;-47,35;-4,87;-0,06;385.842.285,30
RRRP3;46,96;;-22,58;3,41;2,07;52,55;-33,72;-83,70;-56,05;-55,99;0,06;0,00;18,90;4,31;-4,46;9,50;-15,10;-9,16;-6,85;0,61;0,39;0,11;;;74.676.123,44;13,77;-2,08;-0,06;6.210.323.786,64
RSID3;12,72;;3,93;-0,39;0,14;44,00;-320,37;53,67;-0,66;-3,10;-2,44;;2,11;-0,18;-0,22;0,32;-9,81;3,49;-143,50;-0,36;1,37;0,07;-42,64;;1.813.605,64;-33,01;3,24;-0,03;224.708.714,70
RSUL3;0,00;;0,00;0,00;0,00;38,64;28,53;16,25;0,00;1,67;-0,01;-0,01;0,00;0,00;0,00;1,42;92,62;14,57;115,41;0,16;0,84;0,90;11,33;;;67,95;62,93;0,00;108.000.000,00
RSUL4;450,00;;7,15;6,62;1,04;38,64;28,53;16,25;4,07;1,67;-0,01;-0,01;1,16;8,69;-1,76;1,42;92,62;14,57;115,41;0,16;0,84;0,90;11,33;;150.863,81;67,95;62,93;0,07;108.000.000,00
SANB11;40,28;3,96;10,61;1,44;0,16;16,96;19,95;14,69;7,82;7,82;;;1,56;;-0,17;;13,56;1,51;;0,11;0,89;0,10;-2,12;6,46;116.477.343,64;28,00;3,80;-0,73;150.458.025.538,32
SANB3;19,35;3,93;10,20;1,38;0,15;16,96;19,95;14,69;7,51;7,82;;;1,50;;-0,16;;13,56;1,51;;0,11;0,89;0,10;-2,12;6,46;704.847,76;14,00;1,90;-0,70;150.458.025.538,32
SANB4;20,97;4,01;10,97;1,49;0,17;16,96;19,95;14,69;8,08;7,82;;;1,61;;-0,17;;13,56;1,51;;0,11;0,89;0,10;-2,12;6,46;1.115.617,28;14,00;1,90;-0,75;150.458.025.538,32
SAPR11;19,88;5,01;6,08;0,83;0,43;59,41;32,74;20,64;3,84;5,61;1,77;0,39;1,26;7,06;-0,52;1,60;13,73;7,08;10,58;0,52;0,48;0,34;10,07;17,84;39.096.379,32;23,79;3,27;-0,52;6.011.575.554,58
SAPR3;3,98;4,63;6,10;0,84;0,43;59,41;32,74;20,64;3,84;5,61;1,77;0,39;1,26;7,07;-0,52;1,60;13,73;7,08;10,58;0,52;0,48;0,34;10,07;17,84;4.007.915,16;4,76;0,65;-0,52;6.011.575.554,58
SAPR4;4,02;5,04;6,16;0,85;0,44;59,41;32,74;20,64;3,88;5,61;1,77;0,39;1,27;7,14;-0,52;1,60;13,73;7,08;10,58;0,52;0,48;0,34;10,07;17,84;17.012.739,96;4,76;0,65;-0,52;6.011.575.554,58
SBFG3;38,16;;-58,82;4,70;1,48;42,46;-3,90;-5,79;-87,30;-101,45;-14,15;0,76;3,40;6,57;-3,08;1,77;-7,99;-2,52;-5,85;0,32;0,68;0,44;;;45.708.999,72;8,12;-0,65;0,40;9.226.054.663,75
SBSP3;35,79;1,11;11,49;1,05;0,48;35,95;24,93;11,55;5,32;8,27;2,94;0,58;1,33;318,24;-0,55;1,01;9,14;4,18;9,10;0,46;0,54;0,36;8,73;12,66;101.953.714,08;34,07;3,11;3,60;24.551.674.494,48
SCAR3;39,64;0,91;24,08;1,48;0,78;80,74;64,47;27,48;10,26;14,86;4,60;0,66;6,62;8,41;-0,90;2,86;6,16;3,22;6,16;0,52;0,47;0,12;-6,59;-11,47;175.980,48;27,00;1,66;4,40;2.345.289.897,78
SEDU3;23,80;;-13,36;15,00;1,53;48,36;-15,73;-25,77;-21,89;-27,94;-6,05;4,15;3,44;57,90;-2,27;1,09;-112,29;-11,46;-13,15;0,10;0,90;0,44;12,49;;;1,59;-1,78;0,01;6.238.667.820,00
SEER3;17,93;2,04;12,96;1,59;0,73;54,43;25,09;14,28;7,38;7,31;-0,06;-0,01;1,85;4,40;-1,07;2,13;12,24;5,66;13,60;0,46;0,54;0,40;4,15;0,49;18.870.388,76;11,32;1,39;0,15;2.329.860.236,00
SEQL3;27,61;;-2.231,58;9,63;2,38;20,68;3,48;-0,15;94,95;104,18;9,19;0,93;3,30;20,30;-4,06;1,39;-0,43;-0,11;2,66;0,25;0,75;0,72;;;34.897.384,96;2,87;-0,01;26,16;3.860.362.491,30
SGPS3;10,63;;-3,64;0,49;0,17;34,34;7,82;-8,79;4,09;10,00;5,91;0,70;0,32;1,76;-0,30;1,27;-13,42;-4,57;6,38;0,34;0,66;0,52;-7,50;;2.124.206,56;21,79;-2,92;0,07;531.000.000,00
SHOW3;5,96;;-3,80;2,12;0,78;-210,66;-778,33;-1.039,14;-5,07;-4,13;0,94;-0,39;39,46;5,03;-1,55;1,46;-55,74;-20,63;-29,33;0,37;0,64;0,02;-40,82;;12.961.678,80;2,82;-1,57;-0,03;409.194.658,03
SHUL3;111,97;0,24;130,23;25,88;10,42;22,37;14,02;12,95;120,24;59,70;2,02;0,43;16,86;24,95;-31,85;2,63;19,88;8,00;8,07;0,40;0,60;0,62;10,16;24,14;62.944,50;4,33;0,86;2,07;9.602.616.774,94
SHUL4;10,22;2,85;11,93;2,37;0,95;22,37;14,02;12,95;11,02;59,70;2,02;0,43;1,55;2,29;-2,92;2,63;19,88;8,00;8,07;0,40;0,60;0,62;10,16;24,14;8.273.768,84;4,33;0,86;0,19;9.602.616.774,94
SIMH3;58,19;0,59;29,66;5,27;0,38;23,16;14,96;4,02;7,98;16,44;8,47;5,59;1,19;1,21;-0,68;3,25;17,76;1,27;4,06;0,07;0,88;0,32;10,36;53,42;31.879.581,88;11,05;1,96;0,16;12.081.442.581,00
SLCE3;51,40;3,21;14,28;3,12;1,08;31,92;25,03;15,25;8,70;9,61;0,91;0,33;2,18;5,55;-2,23;1,61;21,84;7,55;13,84;0,35;0,63;0,50;17,07;33,35;64.542.808,68;16,53;3,61;0,15;9.918.563.800,00
SLED3;1,06;;-0,17;-0,12;0,24;21,69;-268,48;-291,25;-0,19;-0,85;-0,72;;0,51;-0,99;-0,43;0,65;-68,74;-136,19;122,90;-1,98;2,98;0,47;-32,61;;702.234,56;-8,89;-6,11;-0,01;47.758.028,82
SLED4;0,59;;-0,10;-0,07;0,13;21,69;-268,48;-291,25;-0,10;-0,85;-0,72;;0,28;-0,55;-0,24;0,65;-68,74;-136,19;122,90;-1,98;2,98;0,47;-32,61;;962.962,52;-8,89;-6,11;0,00;47.758.028,82
SMFT3;0,00;;0,00;0,00;0,00;-23,26;-60,07;-73,59;0,00;-2,96;-2,96;0,75;0,00;0,00;0,00;0,94;-30,91;-8,83;-13,44;0,29;0,71;0,12;18,59;;;109,53;-33,86;0,00;0,00
SMLS3;22,40;23,65;14,84;3,10;0,81;81,93;34,48;33,91;14,59;11,18;-3,41;-0,72;5,03;29,35;-2,10;1,05;20,86;5,49;11,32;0,26;0,74;0,16;;;25.865.505,33;7,24;1,51;-0,23;2.781.160.547,20
SMTO3;36,39;1,49;13,87;3,23;1,04;36,10;36,03;21,54;8,29;11,26;2,97;1,16;2,99;9,43;-1,40;1,74;23,26;7,47;12,76;0,32;0,68;0,35;12,98;34,98;47.131.982,36;11,26;2,62;0,31;12.900.172.828,76
SNSY3;15,00;;-0,94;-0,08;0,28;17,01;-5,56;-21,41;-3,63;-6,22;-4,01;;0,20;-0,86;-0,65;0,64;-8,82;-29,49;2,54;-3,34;4,38;1,38;4,14;;13.558,56;-180,48;-15,92;0,03;70.017.340,80
SNSY5;6,02;;-0,38;-0,03;0,11;17,01;-5,56;-21,41;-1,46;-6,22;-4,01;;0,08;-0,34;-0,26;0,64;-8,82;-29,49;2,54;-3,34;4,38;1,38;4,14;;88.391,64;-180,48;-15,92;0,01;70.017.340,80
SNSY6;13,33;;-0,84;-0,07;0,25;17,01;-5,56;-21,41;-3,22;-6,22;-4,01;;0,18;-0,76;-0,58;0,64;-8,82;-29,49;2,54;-3,34;4,38;1,38;4,14;;1.033,67;-180,48;-15,92;0,03;70.017.340,80
SOJA3;15,04;;2.464,55;16,56;3,91;22,73;13,26;0,53;97,82;106,04;8,22;1,39;12,97;31,08;-16,55;1,20;0,67;0,16;5,62;0,24;0,76;0,30;;;6.533.812,44;0,90;0,01;;1.759.447.696,52
SOMA3;15,81;;-674,15;4,51;3,02;62,29;-2,87;-0,87;-205,32;-200,85;4,48;-0,10;5,89;8,41;-6,66;2,92;-0,67;-0,45;-7,79;0,67;0,33;0,51;;;31.351.461,60;3,50;-0,02;5,62;7.789.073.114,48
SOND3;40,20;19,26;4,75;1,36;0,99;27,64;29,16;32,18;5,24;3,58;-2,11;-0,55;1,53;2,57;-2,21;3,28;28,74;20,82;24,71;0,72;0,28;0,65;-10,40;;4.020,00;29,46;8,47;0,02;107.297.650,00
SOND5;52,49;16,23;6,20;1,78;1,29;27,64;29,16;32,18;6,84;3,58;-2,11;-0,55;1,99;3,35;-2,89;3,28;28,74;20,82;24,71;0,72;0,28;0,65;-10,40;;14.198,75;29,46;8,47;0,03;107.297.650,00
SOND6;45,50;18,72;5,37;1,54;1,12;27,64;29,16;32,18;5,93;3,58;-2,11;-0,55;1,73;2,91;-2,50;3,28;28,74;20,82;24,71;0,72;0,28;0,65;-10,40;;16.065,00;29,46;8,47;0,02;107.297.650,00
SPRT3B;76,40;;-2.717,50;-2.795,73;34.713,49;;;;-2.958,01;-2.958,01;0,00;;;-2.588,38;-34.899,85;0,00;-102,88;-1.277,40;94,51;-12,42;13,42;0,00;;;;-0,03;-0,03;63,96;370.531.748,80
SQIA3;25,56;0,08;340,04;4,51;2,74;35,30;5,62;2,31;139,81;134,83;-4,98;-0,16;7,86;10,24;-4,57;3,00;1,32;0,81;1,53;0,61;0,39;0,35;22,77;-12,74;14.784.476,16;5,68;0,08;-0,86;1.798.289.217,88
STBP3;9,46;;268,51;3,83;1,89;27,96;11,70;2,98;68,36;62,89;-5,47;-0,31;8,00;9,83;-2,69;2,83;1,43;0,70;3,89;0,49;0,51;0,24;-0,73;;42.828.195,52;2,47;0,04;1,57;8.055.548.050,52
STKF3;0,00;;0,00;0,00;0,00;50,17;28,43;13,60;0,00;2,01;2,01;0,18;0,00;0,00;0,00;1,47;4,19;2,53;5,39;0,60;0,40;0,19;14,50;;;5,09;0,21;0,00;0,00
STTR3;0,00;;0,00;0,00;0,00;30,07;12,92;11,10;0,00;-0,45;-0,45;-0,12;0,00;0,00;0,00;2,81;23,86;13,03;17,80;0,55;0,45;1,17;22,02;;;2,29;0,55;0,00;0,00
SULA11;33,26;4,83;6,09;1,76;0,51;13,88;5,52;12,46;13,73;-0,89;-14,62;-1,87;0,76;1,27;-1,65;2,39;28,87;8,37;6,59;0,29;0,71;0,67;4,99;26,05;115.141.603,80;18,89;5,45;0,05;14.125.265.492,57
SULA3;12,30;4,34;6,77;1,95;0,57;13,88;5,52;12,46;15,27;-0,89;-14,62;-1,87;0,84;1,41;-1,84;2,39;28,87;8,37;6,59;0,29;0,71;0,67;4,99;26,05;334.610,52;6,30;1,82;0,05;14.125.265.492,57
SULA4;10,44;5,11;5,75;1,66;0,48;13,88;5,52;12,46;12,97;-0,89;-14,62;-1,87;0,72;1,20;-1,56;2,39;28,87;8,37;6,59;0,29;0,71;0,67;4,99;26,05;443.033,80;6,30;1,82;0,05;14.125.265.492,57
SUZB3;58,90;;-1.346,59;17,98;0,77;41,33;33,06;-0,18;7,49;13,71;6,22;14,93;2,48;8,28;-0,93;2,08;-1,34;-0,06;11,36;0,04;0,96;0,31;24,40;;412.957.935,08;3,28;-0,04;13,52;81.063.246.427,20
TAEE11;37,51;14,17;5,26;1,96;0,86;72,86;92,32;64,95;3,70;5,26;1,56;0,82;3,42;7,50;-1,04;2,93;37,20;16,34;22,82;0,44;0,56;0,25;18,22;20,00;61.868.306,56;19,15;7,13;0,05;12.908.374.045,29
TAEE3;12,54;14,13;5,28;1,96;0,86;72,86;92,32;64,95;3,71;5,26;1,56;0,82;3,43;7,52;-1,05;2,93;37,20;16,34;22,82;0,44;0,56;0,25;18,22;20,00;1.603.039,12;6,38;2,38;0,05;12.908.374.045,29
TAEE4;12,52;14,15;5,27;1,96;0,86;72,86;92,32;64,95;3,71;5,26;1,56;0,82;3,42;7,51;-1,04;2,93;37,20;16,34;22,82;0,44;0,56;0,25;18,22;20,00;3.731.675,80;6,38;2,38;0,05;12.908.374.045,29
TASA3;26,66;;5,46;17,41;1,57;44,74;27,80;24,13;4,74;5,74;0,99;3,63;1,32;6,47;-4,55;1,59;318,75;28,79;52,86;0,09;0,91;1,19;16,57;;2.130.690,84;1,53;4,88;-0,01;2.736.674.367,61
TASA4;26,77;;5,49;17,49;1,58;44,74;27,80;24,13;4,76;5,74;0,99;3,63;1,32;6,50;-4,57;1,59;318,75;28,79;52,86;0,09;0,91;1,19;16,57;;54.827.763,28;1,53;4,88;-0,01;2.736.674.367,61
TCNO3;4,98;;-216,90;299,72;0,14;;;;-216,90;-414,53;-220,64;304,89;;-0,33;-0,17;0,29;-138,18;-0,06;-0,45;0,00;1,00;0,00;;;3.056.954,12;0,02;-0,02;4,58;29.701.577,54
TCNO4;4,16;;-181,19;250,37;0,12;;;;-181,19;-414,53;-220,64;304,89;;-0,28;-0,14;0,29;-138,18;-0,06;-0,45;0,00;1,00;0,00;;;4.062.324,12;0,02;-0,02;3,82;29.701.577,54
TCSA3;8,06;;-4,47;0,79;0,34;-2,11;-61,48;-78,46;-5,71;-8,46;-2,75;0,38;3,51;1,64;-0,55;2,14;-17,72;-7,52;-8,20;0,42;0,56;0,10;-32,32;;11.119.289,88;10,18;-1,80;0,08;596.315.763,00
TECN3;3,26;;-17,36;0,82;0,42;47,32;1,32;-5,99;79,06;88,88;9,82;0,10;1,04;0,94;-1,02;4,36;-4,71;-2,44;0,42;0,52;0,48;0,41;-9,24;;14.606.897,44;3,98;-0,19;0,20;266.136.068,85
TEKA3;38,00;;-0,17;-0,01;0,02;17,69;2,48;-77,74;5,22;149,00;145,59;;0,13;-0,01;-0,02;0,03;-6,71;-11,32;0,19;-1,69;2,69;0,15;-1,38;;16.393,25;-3.400,32;-228,23;0,02;12.549.186,00
TEKA4;18,20;;-0,08;-0,01;0,01;17,69;2,48;-77,74;2,50;149,00;145,59;;0,06;0,00;-0,01;0,03;-6,71;-11,32;0,19;-1,69;2,69;0,15;-1,38;;80.464,24;-3.400,32;-228,23;0,01;12.549.186,00
TELB3;67,00;;-33,43;3,03;1,09;-76,28;-36,52;-50,18;-45,94;-32,38;6,89;-0,45;16,78;4,50;-1,59;4,42;-9,06;-3,26;-5,64;0,36;0,64;0,06;42,70;;94.097,08;22,12;-2,00;3,97;3.886.110.127,10
TELB4;31,10;;-15,52;1,41;0,51;-76,28;-36,52;-50,18;-21,33;-32,38;6,89;-0,45;7,79;2,09;-0,74;4,42;-9,06;-3,26;-5,64;0,36;0,64;0,06;42,70;;469.330,92;22,12;-2,00;1,84;3.886.110.127,10
TEND3;24,20;2,77;11,50;1,72;0,61;30,83;11,89;8,89;8,60;8,73;0,13;0,03;1,02;1,39;-1,82;2,88;14,95;5,27;9,86;0,35;0,65;0,59;21,81;46,40;21.190.349,28;14,08;2,10;-2,26;2.518.870.098,44
